Sat.Mar.11.2017.10.51.AM
Match: 5,Battery: 2017
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
3400,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.060,0.133,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.875,11.150,
3450,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,0.000,0.013,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.875,11.150,
3500,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.090,0.170,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,9.875,11.150,
3550,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.160,-0.072,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.906,11.150,
3600,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.190,-0.024,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.875,11.050,
3650,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.150,-0.109,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.031,11.100,
3700,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.050,-0.113,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.031,11.150,
3750,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.190,0.189,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,10.031,11.100,
3800,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.020,0.122,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.062,11.200,
3850,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.090,0.167,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,10.031,11.150,
3900,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.080,0.201,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.125,11.000,
3950,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.120,-0.044,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,10.125,10.950,
4000,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.090,0.227,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,10.125,11.050,
4050,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.190,0.132,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,10.156,11.050,
4100,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.160,-0.030,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,10.156,11.100,
4150,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.010,-0.187,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.156,11.050,
4200,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.170,0.006,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,10.219,10.950,
4250,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.080,0.056,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,10.250,11.100,
4300,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.050,-0.085,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,10.219,11.050,
4350,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.190,0.023,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.312,11.150,
4400,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.020,0.212,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,10.250,11.050,
4450,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.010,0.106,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,10.250,11.050,
4500,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.170,-0.052,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.250,11.100,
4550,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.140,0.018,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,10.250,11.000,
4600,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.100,-0.112,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.312,11.100,
4650,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,0.000,-0.151,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,10.344,11.050,
4700,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.140,-0.029,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,10.344,11.050,
4750,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.170,-0.108,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,10.250,11.100,
4800,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.030,0.009,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.469,11.100,
4850,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.150,-0.146,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.469,11.050,
4900,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.010,0.098,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.344,11.050,
4950,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.030,-0.019,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,10.500,11.050,
5000,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.190,0.076,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,10.406,11.000,
5050,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.090,-0.034,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,10.406,10.950,
5100,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.120,-0.186,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,10.469,11.050,
5150,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.100,-0.128,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,10.500,11.000,
5200,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.120,-0.130,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,10.594,11.000,
5250,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.120,-0.149,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.500,11.000,
5300,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.040,0.390,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.500,10.950,
5350,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.190,0.035,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,10.500,11.050,
5400,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.010,-0.126,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,10.406,10.900,
5450,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.170,-0.011,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,10.562,11.000,
5500,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.060,0.316,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,10.500,11.000,
5550,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.100,-0.124,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,10.594,10.850,
5600,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.190,-0.111,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,10.594,10.950,
5650,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.010,0.000,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,10.594,11.050,
5700,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.200,-0.060,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,10.656,11.050,
