
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,
7350,Auto Disable,-0.422,-0.423,2.310,-0.009,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.281,
7400,Auto Disable,-0.422,-0.423,2.310,-0.006,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.281,
7450,Auto Disable,-0.422,-0.423,2.310,-0.007,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.281,
7500,Auto Disable,-0.422,-0.423,2.310,-0.009,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.281,
7550,Auto Disable,-0.422,-0.423,2.310,-0.005,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
7600,Auto Disable,-0.422,-0.423,2.300,-0.006,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
7650,Auto Disable,-0.422,-0.423,2.300,-0.004,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
7700,Auto Disable,-0.422,-0.423,2.300,-0.006,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
7750,Auto Disable,-0.422,-0.423,2.300,-0.007,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
7800,Auto Disable,-0.422,-0.423,2.300,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
7850,Auto Disable,-0.422,-0.423,2.300,-0.005,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
7900,Auto Disable,-0.422,-0.423,2.290,-0.006,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
7950,Auto Disable,-0.422,-0.423,2.290,-0.007,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
8000,Auto Disable,-0.422,-0.423,2.290,-0.004,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
8050,Auto Disable,-0.422,-0.423,2.290,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
8100,Auto Disable,-0.422,-0.423,2.290,-0.006,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
8150,Auto Disable,-0.422,-0.423,2.290,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
8200,Auto Disable,-0.422,-0.423,2.290,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
8250,Auto Disable,-0.422,-0.423,2.280,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
8300,Auto Disable,-0.422,-0.423,2.280,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
8350,Auto Disable,-0.422,-0.423,2.280,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
8400,Auto Disable,-0.422,-0.423,2.280,-0.004,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
8450,Auto Disable,-0.422,-0.423,2.270,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
8500,Auto Disable,-0.422,-0.423,2.270,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
8550,Auto Disable,-0.422,-0.423,2.270,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
8600,Auto Disable,-0.422,-0.423,2.270,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
8650,Auto Disable,-0.422,-0.423,2.270,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
8700,Auto Disable,-0.422,-0.423,2.270,-0.004,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
8750,Auto Disable,-0.422,-0.423,2.260,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
8800,Auto Disable,-0.422,-0.423,2.260,-0.004,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
8850,Auto Disable,-0.422,-0.423,2.260,-0.005,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
8900,Auto Disable,-0.422,-0.423,2.260,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
8950,Auto Disable,-0.422,-0.423,2.260,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
9000,Auto Disable,-0.422,-0.423,2.260,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
9050,Auto Disable,-0.422,-0.423,2.250,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
9100,Auto Disable,-0.422,-0.423,2.250,-0.004,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
9150,Auto Disable,-0.422,-0.423,2.250,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
9200,Auto Disable,-0.422,-0.423,2.250,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
9250,Auto Disable,-0.422,-0.423,2.240,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
9300,Auto Disable,-0.422,-0.423,2.240,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
9350,Auto Disable,-0.422,-0.423,2.240,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
9400,Auto Disable,-0.422,-0.423,2.240,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
9450,Auto Disable,-0.422,-0.423,2.240,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
9500,Auto Disable,-0.422,-0.423,2.230,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
9550,Auto Disable,-0.422,-0.423,2.230,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
9600,Auto Disable,-0.422,-0.423,2.230,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
9650,Auto Disable,-0.422,-0.423,2.230,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
9700,Auto Disable,-0.422,-0.423,2.230,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.344,
9750,Auto Disable,-0.422,-0.423,2.220,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.281,
9800,Auto Disable,-0.422,-0.423,2.220,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
9850,Auto Disable,-0.422,-0.423,2.220,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.600,12.344,
9900,Auto Disable,-0.422,-0.423,2.220,-0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.600,12.344,
9950,Auto Disable,-0.422,-0.423,2.220,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.344,
10000,Auto Disable,-0.422,-0.423,2.220,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
10050,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.344,
10100,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
10150,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.344,
10200,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.344,
10250,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.344,
10300,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.344,
10350,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.344,
10400,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.344,
10450,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.344,
10500,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
10550,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
10600,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
10650,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
10700,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
10750,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
10800,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
10850,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
10900,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
10950,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
11000,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
11050,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
11100,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
11150,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
11200,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
11250,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
11300,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
11350,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
11400,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
11450,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
11500,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
11550,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
11600,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
11650,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
11700,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
11750,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
11800,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
11850,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
11900,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
11950,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
12000,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
12050,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
12100,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
12150,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
12200,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
12250,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
12300,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
12350,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
12400,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
12450,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
12500,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
12550,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
12600,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
12650,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
12700,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
12750,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
12800,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
12850,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
12900,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
12950,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
13000,Auto Disable,-0.422,-0.423,2.210,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
13050,Auto Disable,-0.422,-0.423,2.120,0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
13100,Auto Disable,-0.422,-0.423,2.120,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
13150,Auto Disable,-0.422,-0.423,2.120,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
13200,Auto Disable,-0.422,-0.423,2.120,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
13250,Auto Disable,-0.422,-0.423,2.120,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
13300,Auto Disable,-0.422,-0.423,2.120,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
13350,Auto Disable,-0.422,-0.423,2.120,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
13400,Auto Disable,-0.422,-0.423,2.120,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
13450,Auto Disable,-0.422,-0.423,2.120,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
13500,Auto Disable,-0.422,-0.423,2.120,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
13550,Auto Disable,-0.422,-0.423,2.120,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
13600,Auto Disable,-0.422,-0.423,2.120,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
13650,Auto Disable,-0.422,-0.423,2.120,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
13700,Auto Disable,-0.422,-0.423,2.120,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
13750,Auto Disable,-0.422,-0.423,2.110,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
13800,Auto Disable,-0.422,-0.423,2.110,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
13850,Auto Disable,-0.422,-0.423,2.110,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
13900,Auto Disable,-0.422,-0.423,2.110,0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
13950,Auto Disable,-0.422,-0.423,2.110,-0.003,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
14000,Auto Disable,-0.422,-0.423,2.110,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
14050,Auto Disable,-0.422,-0.423,2.110,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
14100,Auto Disable,-0.422,-0.423,2.110,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
14150,Auto Disable,-0.422,-0.423,2.110,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
14200,Auto Disable,-0.422,-0.423,2.110,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
14250,Auto Disable,-0.422,-0.423,2.110,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
14300,Auto Disable,-0.422,-0.423,2.100,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
14350,Auto Disable,-0.422,-0.423,2.100,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
14400,Auto Disable,-0.422,-0.423,2.100,0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
14450,Auto Disable,-0.422,-0.423,2.100,0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
14500,Auto Disable,-0.422,-0.423,2.100,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
14550,Auto Disable,-0.422,-0.423,2.100,-0.001,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
14600,Auto Disable,-0.422,-0.423,2.100,0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
14650,Auto Disable,-0.422,-0.423,2.090,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
14700,Auto Disable,-0.422,-0.423,2.090,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
14750,Auto Disable,-0.422,-0.423,2.090,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
14800,Auto Disable,-0.422,-0.423,2.090,0.002,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
14850,Auto Disable,-0.422,-0.423,2.090,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
14900,Auto Disable,-0.422,-0.423,2.090,0.000,FALSE,204.785,205.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
