
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,
int,	string,	float,	float,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	Left Tank,	Right Tank,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4,	PWM 2 PDP 1 (intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,
13350,Auto Enable,-0.247,-0.250,0.970,-0.482,TRUE,148.670,152.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.750,10.750,10.469,
13400,Auto Enable,-0.246,-0.250,1.150,1.041,TRUE,149.157,152.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.750,10.469,
13450,Auto Enable,-0.244,-0.250,1.180,1.498,TRUE,149.939,153.605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.800,10.406,
13500,Auto Enable,-0.243,-0.250,1.220,-0.989,TRUE,150.695,154.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.688,10.800,10.469,
13550,Auto Enable,-0.241,-0.250,1.300,-0.112,TRUE,151.234,155.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.750,10.800,10.469,
13600,Auto Enable,-0.239,-0.250,1.390,2.018,TRUE,152.016,155.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.781,10.800,10.469,
13650,Auto Enable,-0.238,-0.250,1.410,-2.018,TRUE,152.528,156.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.750,10.406,
13700,Auto Enable,-0.236,-0.250,1.450,-0.065,TRUE,153.323,157.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.750,10.406,
13750,Auto Enable,-0.233,-0.250,1.490,2.016,TRUE,153.861,157.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.125,11.550,9.000,10.850,10.500,
13800,Auto Enable,-0.231,-0.250,1.470,-0.557,TRUE,154.656,158.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.875,10.850,10.500,
13850,Auto Enable,-0.229,-0.250,1.460,-0.118,TRUE,155.463,159.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.600,8.781,10.850,10.500,
13900,Auto Enable,-0.226,-0.250,1.510,0.825,TRUE,155.989,159.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.600,8.688,10.850,10.500,
13950,Auto Enable,-0.225,-0.250,1.440,-0.898,TRUE,156.796,160.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.688,10.800,10.500,
14000,Auto Enable,-0.223,-0.250,1.420,-1.336,TRUE,157.309,161.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
14050,Auto Enable,-0.220,-0.250,1.450,2.021,TRUE,158.078,161.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
14100,Auto Enable,-0.217,-0.250,1.440,2.024,TRUE,158.565,162.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.688,10.800,10.500,
14150,Auto Enable,-0.215,-0.250,1.390,-1.255,TRUE,159.347,163.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.750,10.850,10.500,
14200,Auto Enable,-0.211,-0.250,1.390,0.327,TRUE,159.834,163.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
14250,Auto Enable,-0.211,-0.250,1.320,2.012,TRUE,160.578,164.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.781,10.850,10.500,
14300,Auto Enable,-0.208,-0.250,1.250,-2.031,TRUE,161.052,164.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.844,10.850,10.469,
14350,Auto Enable,-0.208,-0.250,1.130,0.612,TRUE,161.770,165.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.500,
14400,Auto Enable,-0.206,-0.250,1.000,2.003,TRUE,162.244,165.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.850,10.500,
14450,Auto Enable,-0.205,-0.250,0.920,-2.033,TRUE,162.949,166.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.850,10.500,
14500,Auto Enable,-0.205,-0.250,0.830,-0.105,TRUE,163.410,167.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
14550,Auto Enable,-0.202,-0.250,0.780,1.623,TRUE,164.090,167.666,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.850,10.500,
14600,Auto Enable,-0.203,-0.250,0.680,-2.023,TRUE,164.743,168.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.850,10.469,
14650,Auto Enable,-0.202,-0.250,0.580,0.017,TRUE,165.192,168.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.850,10.500,
14700,Auto Enable,-0.200,-0.250,0.540,1.190,TRUE,165.846,169.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.500,
14750,Auto Enable,-0.250,-0.250,0.460,0.532,TRUE,166.269,169.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
14800,Auto Enable,-0.250,-0.250,0.400,-0.035,TRUE,166.897,170.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,11.500,8.750,10.750,10.406,
14850,Auto Enable,-0.250,-0.250,0.470,-0.023,TRUE,167.345,170.832,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.750,10.750,10.469,
14900,Auto Enable,-0.250,-0.250,0.570,-1.398,TRUE,168.063,171.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.750,10.406,
14950,Auto Enable,-0.249,-0.250,0.610,-0.870,TRUE,168.473,172.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.750,10.800,10.469,
15000,Auto Enable,-0.249,-0.250,0.700,0.212,TRUE,169.204,172.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.450,8.750,10.850,10.500,
15050,Auto Enable,-0.248,-0.250,0.790,1.998,TRUE,169.934,173.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.450,8.781,10.800,10.469,
15100,Auto Enable,-0.248,-0.250,0.860,-2.032,TRUE,170.434,174.241,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.800,10.469,
15150,Auto Enable,-0.247,-0.250,0.970,-0.147,TRUE,171.191,175.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.750,10.800,10.469,
15200,Auto Enable,-0.246,-0.250,1.080,0.704,TRUE,171.678,175.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.450,8.688,10.800,10.469,
15250,Auto Enable,-0.245,-0.250,1.110,-1.539,TRUE,172.459,176.459,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.750,10.800,10.469,
15300,Auto Enable,-0.244,-0.250,1.140,-0.781,TRUE,172.947,176.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.750,10.800,10.469,
15350,Auto Enable,-0.242,-0.250,1.300,0.379,TRUE,173.754,177.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.750,10.469,
15400,Auto Enable,-0.241,-0.250,1.290,1.533,TRUE,174.292,178.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.800,10.469,
15450,Auto Enable,-0.240,-0.250,1.310,-1.661,TRUE,175.100,179.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.800,10.469,
15500,Auto Enable,-0.238,-0.250,1.360,-0.103,TRUE,175.638,179.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
15550,Auto Enable,-0.235,-0.250,1.390,1.846,TRUE,176.446,180.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.600,8.781,10.850,10.500,
15600,Auto Enable,-0.234,-0.250,1.390,-1.791,TRUE,177.253,181.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.781,10.800,10.469,
15650,Auto Enable,-0.231,-0.250,1.410,0.376,TRUE,177.817,182.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.781,10.800,10.469,
15700,Auto Enable,-0.230,-0.250,1.410,2.005,TRUE,178.612,182.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.600,8.781,10.800,10.469,
15750,Auto Enable,-0.228,-0.250,1.410,-2.044,TRUE,179.150,183.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.781,10.800,10.469,
15800,Auto Enable,-0.225,-0.250,1.400,0.413,TRUE,179.932,184.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.844,10.850,10.469,
15850,Auto Enable,-0.223,-0.250,1.470,2.014,TRUE,180.458,184.726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.844,10.800,10.469,
15900,Auto Enable,-0.219,-0.250,1.490,-2.064,TRUE,181.227,185.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.844,10.800,10.469,
15950,Auto Enable,-0.217,-0.250,1.470,-0.922,TRUE,181.739,186.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.781,10.800,10.469,
16000,Auto Enable,-0.212,-0.250,1.540,0.786,TRUE,182.470,186.751,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.688,10.800,10.469,
16050,Auto Enable,-0.210,-0.250,1.510,1.828,TRUE,182.970,187.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.850,10.469,
16100,Auto Enable,-0.208,-0.250,1.430,0.100,TRUE,183.688,187.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.800,10.469,
16150,Auto Enable,-0.204,-0.250,1.430,0.100,TRUE,184.175,188.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.800,10.469,
16200,Auto Enable,-0.200,-0.250,1.450,1.524,TRUE,184.867,189.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.750,10.800,10.469,
16250,Auto Enable,-0.198,-0.250,1.400,-2.048,TRUE,185.354,189.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.750,10.800,10.469,
16300,Auto Enable,-0.195,-0.250,1.320,-0.282,TRUE,185.995,190.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.850,10.500,
16350,Auto Enable,-0.193,-0.250,1.270,2.011,TRUE,186.687,190.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.781,10.800,10.500,
16400,Auto Enable,-0.194,-0.250,1.100,-2.065,TRUE,187.148,191.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,11.550,8.688,10.850,10.500,
16450,Auto Enable,-0.191,-0.250,1.020,0.061,TRUE,187.789,191.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,11.600,8.750,10.800,10.500,
16500,Auto Enable,-0.191,-0.250,0.940,1.998,TRUE,188.212,192.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.781,10.800,10.469,
16550,Auto Enable,-0.186,-0.250,0.780,-2.038,TRUE,188.879,192.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
16600,Auto Enable,-0.186,-0.250,0.780,-2.038,TRUE,189.302,193.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
16650,Auto Enable,-0.189,-0.250,0.590,0.724,TRUE,189.917,193.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
16700,Auto Enable,-0.250,-0.250,0.480,1.535,TRUE,190.301,194.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
16750,Auto Enable,-0.250,-0.250,0.360,-0.910,TRUE,190.917,194.634,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.750,10.469,
16800,Auto Enable,-0.250,-0.250,0.400,1.750,TRUE,191.340,195.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.781,10.800,10.469,
16850,Auto Enable,-0.250,-0.250,0.430,1.987,TRUE,191.968,195.787,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
16900,Auto Enable,-0.250,-0.250,0.630,0.006,TRUE,192.416,196.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
16950,Auto Enable,-0.249,-0.250,0.670,0.306,TRUE,193.121,197.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.750,10.469,
17000,Auto Enable,-0.249,-0.250,0.800,2.009,TRUE,193.839,197.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.750,10.406,
17050,Auto Enable,-0.248,-0.250,0.870,-2.041,TRUE,194.300,198.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.750,10.406,
17100,Auto Enable,-0.247,-0.250,1.000,0.088,TRUE,195.070,199.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.450,8.750,10.800,10.469,
17150,Auto Enable,-0.246,-0.250,1.150,0.834,TRUE,195.582,199.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.450,8.781,10.800,10.469,
17200,Auto Enable,-0.244,-0.250,1.250,-2.040,TRUE,196.351,200.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.800,10.469,
17250,Auto Enable,-0.244,-0.250,1.280,-2.004,TRUE,196.890,201.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.750,10.406,
17300,Auto Enable,-0.241,-0.250,1.410,0.979,TRUE,197.684,202.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.450,8.750,10.750,10.406,
17350,Auto Enable,-0.241,-0.250,1.420,1.252,TRUE,198.223,202.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.688,10.800,10.469,
17400,Auto Enable,-0.240,-0.250,1.380,-2.087,TRUE,199.094,203.516,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,8.781,10.800,10.469,
17450,Auto Enable,-0.237,-0.250,1.530,-0.761,TRUE,199.645,204.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.600,8.781,10.800,10.469,
17500,Auto Enable,-0.234,-0.250,1.570,1.800,TRUE,200.543,205.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.875,10.800,10.469,
17550,Auto Enable,-0.232,-0.250,1.590,-2.084,TRUE,201.453,206.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.781,10.800,10.469,
17600,Auto Enable,-0.230,-0.250,1.580,-0.567,TRUE,202.042,206.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.850,10.500,
17650,Auto Enable,-0.226,-0.250,1.640,0.950,TRUE,202.901,207.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.850,10.500,
17700,Auto Enable,-0.224,-0.250,1.630,1.760,TRUE,203.491,208.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
17750,Auto Enable,-0.220,-0.250,1.650,-1.457,TRUE,204.362,208.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.750,10.800,10.469,
17800,Auto Enable,-0.219,-0.250,1.710,0.188,TRUE,205.195,209.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,8.781,10.900,10.562,
17850,Auto Disable,-0.219,-0.250,1.690,1.169,TRUE,205.618,210.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.938,10.900,10.594,
17900,Auto Disable,-0.219,-0.250,1.770,-1.282,TRUE,206.157,210.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.875,10.950,10.594,
17950,Auto Disable,-0.219,-0.250,1.890,2.050,TRUE,206.426,211.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.781,10.950,10.594,
18000,Auto Disable,-0.219,-0.250,1.900,-2.084,TRUE,206.721,211.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.688,11.000,10.656,
18050,Auto Disable,-0.219,-0.250,1.910,1.111,TRUE,206.874,211.566,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.656,11.000,10.656,
18100,Auto Disable,-0.219,-0.250,1.900,2.005,TRUE,207.015,211.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.656,11.000,10.656,
18150,Auto Disable,-0.219,-0.250,1.990,-2.091,TRUE,207.067,211.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.656,10.950,10.656,
18200,Auto Disable,-0.219,-0.250,1.990,0.535,TRUE,207.144,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.594,10.950,10.594,
18250,Auto Disable,-0.219,-0.250,1.970,1.997,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,8.656,11.000,10.594,
18300,Auto Disable,-0.219,-0.250,1.910,-1.063,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,3.094,12.300,12.031,
18350,Auto Disable,-0.219,-0.250,1.940,0.041,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,12.094,
18400,Auto Disable,-0.219,-0.250,1.940,0.036,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,12.094,
18450,Auto Disable,-0.219,-0.250,1.930,-0.113,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,0.000,12.350,12.094,
18500,Auto Disable,-0.219,-0.250,1.930,0.076,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,0.000,12.350,12.094,
18550,Auto Disable,-0.219,-0.250,1.940,-0.182,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.350,12.094,
18600,Auto Disable,-0.219,-0.250,1.940,-0.119,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.350,12.094,
18650,Auto Disable,-0.219,-0.250,1.940,-0.120,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.350,12.094,
18700,Auto Disable,-0.219,-0.250,1.950,-0.080,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.350,12.094,
18750,Auto Disable,-0.219,-0.250,1.950,-0.044,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.350,12.125,
18800,Auto Disable,-0.219,-0.250,1.950,-0.035,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
18850,Auto Disable,-0.219,-0.250,1.950,-0.031,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
18900,Auto Disable,-0.219,-0.250,1.950,-0.029,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
18950,Auto Disable,-0.219,-0.250,1.960,-0.031,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
19000,Auto Disable,-0.219,-0.250,1.960,-0.032,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
19050,Auto Disable,-0.219,-0.250,1.960,-0.034,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
19100,Auto Disable,-0.219,-0.250,1.960,-0.032,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
19150,Auto Disable,-0.219,-0.250,1.960,-0.027,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
19200,Auto Disable,-0.219,-0.250,1.960,-0.030,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
19250,Auto Disable,-0.219,-0.250,1.960,-0.028,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
19300,Auto Disable,-0.219,-0.250,1.960,-0.026,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
19350,Auto Disable,-0.219,-0.250,1.960,-0.024,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
19400,Auto Disable,-0.219,-0.250,1.970,-0.025,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.400,12.125,
19450,Auto Disable,-0.219,-0.250,1.970,-0.022,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.400,12.125,
19500,Auto Disable,-0.219,-0.250,1.970,-0.026,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.400,12.125,
19550,Auto Disable,-0.219,-0.250,1.970,-0.019,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.400,12.125,
19600,Auto Disable,-0.219,-0.250,1.980,-0.020,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.400,12.125,
19650,Auto Disable,-0.219,-0.250,1.980,-0.018,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.400,12.125,
19700,Auto Disable,-0.219,-0.250,1.980,-0.019,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.400,12.125,
19750,Auto Disable,-0.219,-0.250,1.980,-0.018,TRUE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.400,12.188,
19800,Auto Disable,-0.219,-0.250,1.990,-0.019,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
19850,Auto Disable,-0.219,-0.250,1.990,-0.018,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
19900,Auto Disable,-0.219,-0.250,1.990,-0.017,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
19950,Auto Disable,-0.219,-0.250,1.990,-0.017,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20000,Auto Disable,-0.219,-0.250,1.990,-0.014,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20050,Auto Disable,-0.219,-0.250,2.000,-0.014,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20100,Auto Disable,-0.219,-0.250,2.000,-0.015,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20150,Auto Disable,-0.219,-0.250,2.000,-0.012,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.450,12.188,
20200,Auto Disable,-0.219,-0.250,2.000,-0.012,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.450,12.188,
20250,Auto Disable,-0.219,-0.250,2.010,-0.012,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20300,Auto Disable,-0.219,-0.250,2.010,-0.011,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20350,Auto Disable,-0.219,-0.250,2.010,-0.012,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20400,Auto Disable,-0.219,-0.250,2.010,-0.010,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20450,Auto Disable,-0.219,-0.250,2.010,-0.009,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.188,
20500,Auto Disable,-0.219,-0.250,2.010,-0.011,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20550,Auto Disable,-0.219,-0.250,2.010,-0.008,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20600,Auto Disable,-0.219,-0.250,2.010,-0.012,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20650,Auto Disable,-0.219,-0.250,2.020,-0.009,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.188,
20700,Auto Disable,-0.219,-0.250,2.020,-0.008,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
20750,Auto Disable,-0.219,-0.250,2.020,-0.007,FALSE,207.169,211.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
