Sat.Mar.11.2017.6.00.PM
Match: 27,Battery: -3
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
3100,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-6.540,-0.010,TRUE,80.596,83.570,9.250,0.000,0.000,12.500,9.875,9.875,9.125,13.750,10.350,0.000,11.000,
3150,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-6.010,0.202,TRUE,78.866,81.404,17.625,0.000,0.000,23.000,17.000,17.000,18.125,23.500,10.750,0.000,10.650,
3200,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-5.660,0.550,TRUE,77.456,79.815,17.625,0.000,0.000,20.125,14.250,13.500,13.625,21.000,11.000,0.000,10.900,
3250,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-5.360,0.072,TRUE,74.764,77.046,14.375,0.000,0.000,15.250,11.125,10.375,9.125,21.000,11.400,0.000,11.300,
3300,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-4.950,0.362,TRUE,69.189,71.278,9.125,0.000,0.000,13.500,9.000,7.375,7.750,13.500,11.550,0.000,11.450,
3350,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-4.850,0.112,TRUE,65.087,67.202,7.750,0.000,0.000,11.750,8.000,7.375,7.750,11.625,11.700,0.000,11.600,
3400,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-4.780,0.484,TRUE,61.075,63.165,7.750,0.000,0.000,10.750,7.250,6.375,7.000,10.375,11.800,0.000,11.700,
3450,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-4.710,0.156,TRUE,56.756,58.832,6.000,0.000,0.000,9.625,6.125,5.750,6.250,9.250,11.800,0.000,11.750,
3500,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-4.830,-0.023,TRUE,52.975,55.102,2.375,0.000,0.000,4.125,3.125,3.000,3.000,4.500,12.750,0.000,12.650,
3550,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-4.900,-0.662,TRUE,49.232,51.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.700,
