
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,
16600,Auto Disable,-0.375,-0.423,61.310,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
16650,Auto Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
16700,Auto Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
16750,Auto Disable,-0.375,-0.423,61.310,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
16800,Auto Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
16850,Auto Disable,-0.375,-0.423,61.310,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.281,
16900,Auto Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.281,
16950,Auto Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.281,
17000,Auto Disable,-0.375,-0.423,61.310,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
17050,Auto Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
17100,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
17150,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
17200,Auto Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
17250,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
17300,Auto Disable,-0.375,-0.423,61.320,-0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
17350,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.344,
17400,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
17450,Auto Disable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.344,
17500,Auto Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
17550,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.281,
17600,Auto Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
17650,Auto Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
17700,Auto Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
17750,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.281,
17800,Auto Disable,-0.375,-0.423,61.310,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
17850,Auto Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
17900,Auto Disable,-0.375,-0.423,61.310,-0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
17950,Auto Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
18000,Auto Disable,-0.375,-0.423,61.310,-0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
18050,Auto Disable,-0.375,-0.423,61.310,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
18100,Auto Disable,-0.375,-0.423,61.310,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.281,
18150,Auto Disable,-0.375,-0.423,61.310,-0.004,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.344,
18200,Auto Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.344,
18250,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.344,
18300,Auto Disable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
18350,Auto Disable,-0.375,-0.423,61.320,0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.600,12.344,
18400,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.344,
18450,Auto Disable,-0.375,-0.423,61.320,-0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
18500,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.344,
18550,Auto Disable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
18600,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
18650,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
18700,Auto Disable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
18750,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
18800,Auto Disable,-0.375,-0.423,61.320,-0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
18850,Auto Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
18900,Auto Disable,-0.375,-0.423,61.320,-0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
18950,Auto Disable,-0.375,-0.423,61.320,-0.003,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
19000,Auto Disable,-0.375,-0.423,61.320,-0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
19050,Auto Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
19100,Auto Disable,-0.375,-0.423,61.320,0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
19150,Auto Disable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.600,12.344,
19200,Auto Disable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
19250,Auto Disable,-0.375,-0.423,61.320,-0.003,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.600,12.344,
19300,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.600,12.344,
19350,Auto Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
19400,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
19450,Auto Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
19500,Auto Disable,-0.375,-0.423,61.320,-0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
19550,Auto Disable,-0.375,-0.423,61.320,-0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
19600,Auto Disable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
19650,Auto Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
19700,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
19750,Auto Disable,-0.375,-0.423,61.320,-0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
19800,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
19850,Auto Disable,-0.375,-0.423,61.320,0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
19900,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
19950,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
20000,Auto Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
20050,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
20100,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
20150,Auto Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
20200,Auto Disable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
20250,Auto Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
20300,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
20350,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
20400,Auto Disable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
20450,Auto Disable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
20500,Auto Disable,-0.375,-0.423,61.320,-0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
20550,Auto Disable,-0.375,-0.423,61.320,-0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
20600,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
20650,Auto Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
20700,Auto Disable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
20750,Auto Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
20800,Auto Disable,-0.375,-0.423,61.320,-0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
20850,Auto Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
20900,Tele Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
20950,Tele Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
21000,Tele Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
21050,Tele Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
21100,Tele Disable,-0.375,-0.423,61.320,0.002,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
21150,Tele Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
21200,Tele Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
21250,Tele Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
21300,Tele Disable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
21350,Tele Disable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
21400,Tele Disable,-0.375,-0.423,61.320,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,12.344,
21450,Tele Disable,-0.375,-0.423,61.320,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
21500,Tele Disable,-0.375,-0.423,61.310,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
21550,Tele Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
21600,Tele Disable,-0.375,-0.423,61.310,0.000,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
21650,Tele Disable,-0.375,-0.423,61.310,-0.001,FALSE,221.845,472.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,12.344,
21700,Tele Enable,-0.375,-0.423,61.320,0.001,FALSE,221.845,472.299,0.000,0.000,0.000,3.000,3.375,0.000,3.125,4.125,11.450,0.000,11.950,11.969,
21750,Tele Enable,-0.001,0.000,61.320,0.016,TRUE,222.140,472.543,0.000,0.000,0.000,2.375,2.375,0.000,1.750,4.125,11.750,14.281,10.400,10.094,
21800,Tele Enable,-0.001,0.000,61.330,0.148,TRUE,222.243,472.684,0.000,0.000,0.000,2.375,2.375,0.000,0.000,2.500,11.950,14.281,11.150,10.812,
21850,Tele Enable,-0.001,0.000,61.360,1.780,TRUE,222.320,472.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,9.031,11.200,10.875,
21900,Tele Enable,-0.001,0.000,61.320,0.983,TRUE,222.332,472.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,8.781,11.150,10.812,
21950,Tele Enable,-0.001,0.000,61.300,-0.895,TRUE,222.332,472.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.750,11.100,10.750,
22000,Tele Enable,-0.001,0.000,61.320,0.766,TRUE,222.320,472.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.781,11.100,10.750,
22050,Tele Enable,-0.001,0.000,61.300,0.063,TRUE,222.320,472.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.750,11.100,10.750,
22100,Tele Enable,-0.001,0.000,61.350,2.714,TRUE,222.320,472.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.750,11.100,10.750,
22150,Tele Enable,-0.001,0.000,61.270,-2.253,TRUE,222.332,472.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.750,11.100,10.750,
22200,Tele Enable,-0.001,0.000,61.330,1.770,TRUE,222.320,472.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.781,11.100,10.750,
22250,Tele Enable,-0.001,0.000,61.300,-1.157,TRUE,222.320,472.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.781,11.050,10.719,
22300,Tele Enable,-0.001,0.000,61.340,2.717,TRUE,222.332,472.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.781,11.100,10.719,
22350,Tele Enable,-0.001,0.000,61.300,0.686,TRUE,222.332,472.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.750,11.050,10.719,
22400,Tele Enable,-0.001,0.000,61.270,-0.665,TRUE,222.320,472.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.750,11.050,10.719,
22450,Tele Enable,-0.001,-0.201,61.260,0.154,TRUE,222.320,472.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.781,11.050,10.719,
22500,Tele Enable,-0.001,-0.231,61.260,-0.110,TRUE,222.332,472.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.688,11.000,10.656,
22550,Tele Enable,-0.001,0.003,61.310,2.425,TRUE,222.422,472.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.688,11.050,10.719,
22600,Tele Enable,-0.001,0.000,61.060,-2.109,TRUE,222.422,472.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.938,11.050,10.719,
22650,Tele Enable,-0.001,0.000,61.270,2.715,TRUE,222.409,472.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.844,11.050,10.719,
22700,Tele Enable,-0.001,0.000,61.210,0.479,TRUE,222.409,472.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.781,11.050,10.719,
22750,Tele Enable,-0.001,0.000,61.140,-0.072,TRUE,222.409,472.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.750,11.050,10.719,
22800,Tele Enable,0.002,0.000,61.150,-0.191,TRUE,222.409,472.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,8.781,11.000,10.656,
22850,Tele Enable,0.005,0.003,61.140,-0.074,TRUE,222.409,472.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,8.781,11.000,10.656,
22900,Tele Enable,0.033,0.030,61.200,2.518,TRUE,222.409,472.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,8.781,11.000,10.656,
22950,Tele Enable,0.120,0.085,61.130,-0.117,TRUE,222.409,472.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,8.781,11.050,10.656,
23000,Tele Enable,0.209,0.313,61.190,2.718,TRUE,222.409,472.773,0.000,0.000,0.000,0.000,0.000,0.000,1.625,2.250,11.450,8.688,10.800,10.469,
23050,Tele Enable,0.330,0.491,61.140,0.430,TRUE,222.102,472.658,0.000,0.000,0.000,0.000,0.000,0.000,10.000,2.250,11.000,7.812,10.100,9.750,
23100,Tele Enable,0.330,0.525,61.400,-1.790,TRUE,221.333,472.261,2.125,0.000,0.000,3.000,3.250,0.000,10.000,12.000,10.550,7.562,9.950,9.656,
23150,Tele Enable,0.358,0.525,61.950,0.693,TRUE,220.435,471.735,3.125,0.000,0.000,4.000,3.500,0.000,11.500,15.750,10.750,8.344,10.100,9.781,
23200,Tele Enable,0.397,0.525,62.840,1.944,TRUE,218.769,470.697,2.875,0.000,0.000,3.625,3.250,0.000,9.375,13.500,10.750,8.531,10.100,9.750,
23250,Tele Enable,0.448,0.525,63.830,2.267,TRUE,216.859,469.249,2.875,0.000,0.000,4.750,3.750,0.000,8.250,13.500,10.750,8.438,10.100,9.781,
23300,Tele Enable,0.469,0.525,64.510,-1.341,TRUE,215.334,467.967,4.000,0.000,0.000,5.500,4.500,0.000,7.000,11.875,10.750,8.438,10.050,9.750,
23350,Tele Enable,0.469,0.525,64.820,-2.054,TRUE,213.078,465.929,4.000,0.000,0.000,5.500,4.500,0.000,6.250,10.375,10.700,8.500,10.100,9.781,
23400,Tele Enable,0.502,0.525,65.160,-1.353,TRUE,210.451,463.365,3.750,0.000,0.000,5.625,4.875,0.000,5.500,9.375,10.800,8.500,10.150,9.781,
23450,Tele Enable,0.502,0.525,65.270,-1.995,TRUE,208.707,461.622,4.125,0.000,0.000,5.750,4.875,0.000,5.500,8.125,10.800,8.531,10.200,9.844,
23500,Tele Enable,0.525,0.525,65.340,0.359,TRUE,205.913,458.726,4.125,0.000,0.000,5.375,4.375,0.000,5.000,7.250,10.900,8.594,10.150,9.844,
23550,Tele Enable,0.525,0.525,65.240,1.165,TRUE,202.901,456.739,3.625,0.000,0.000,5.500,4.500,0.000,4.625,7.250,10.900,8.531,10.200,9.844,
23600,Tele Enable,0.548,0.525,65.140,2.028,TRUE,200.837,453.393,3.500,0.000,0.000,5.625,4.375,0.000,4.250,6.875,10.900,8.594,10.200,9.844,
23650,Tele Enable,0.548,0.525,64.850,0.544,TRUE,197.812,450.112,3.375,0.000,0.000,5.625,4.375,0.000,4.250,6.375,10.950,8.656,10.200,9.844,
23700,Tele Enable,0.583,0.548,64.430,-1.601,TRUE,194.698,447.728,3.250,0.000,0.000,5.625,4.500,0.000,4.000,5.750,10.950,8.688,10.250,9.906,
23750,Tele Enable,0.583,0.548,64.100,-0.987,TRUE,192.557,444.255,3.750,0.000,0.000,6.375,5.125,0.000,4.250,6.000,10.850,8.438,10.150,9.781,
23800,Tele Enable,0.583,0.548,63.490,-1.960,TRUE,189.135,441.589,3.750,0.000,0.000,6.250,4.875,0.000,4.000,6.000,10.800,8.531,10.050,9.688,
23850,Tele Enable,0.583,0.548,63.110,-0.393,TRUE,186.866,437.884,3.750,0.000,0.000,6.000,4.625,0.000,4.000,5.875,10.900,8.594,10.200,9.844,
23900,Tele Enable,0.583,0.548,62.520,2.059,TRUE,183.444,433.872,3.375,0.000,0.000,6.000,4.625,0.000,4.000,5.875,11.000,8.750,10.300,9.938,
23950,Tele Enable,0.583,0.548,62.030,2.467,TRUE,181.137,431.283,3.125,0.000,0.000,5.625,4.375,0.000,3.750,5.625,11.050,8.781,10.350,10.000,
24000,Tele Enable,0.583,0.548,61.210,-0.505,TRUE,177.574,427.207,3.125,0.000,0.000,5.625,4.500,0.000,3.750,5.500,11.100,8.688,10.350,10.000,
24050,Tele Enable,0.583,0.548,60.380,-2.218,TRUE,175.177,424.464,2.875,0.000,0.000,5.250,4.000,0.000,3.625,5.250,11.050,8.781,10.400,10.062,
24100,Tele Enable,0.583,0.548,59.870,-1.661,TRUE,171.588,420.376,2.875,0.000,0.000,5.250,4.000,0.000,3.375,5.250,11.150,8.844,10.400,10.062,
24150,Tele Enable,0.583,0.548,58.920,1.409,TRUE,167.935,416.159,2.500,0.000,0.000,5.125,3.875,0.000,3.375,5.000,11.100,8.781,10.450,10.094,
24200,Tele Enable,0.583,0.548,58.660,2.214,TRUE,165.474,413.377,2.500,0.000,0.000,5.000,3.750,0.000,3.375,4.875,11.050,8.750,10.450,10.094,
24250,Tele Enable,0.583,0.548,57.790,-1.947,TRUE,161.629,408.955,2.250,0.000,0.000,4.875,3.625,0.000,3.250,4.750,11.150,8.781,10.450,10.094,
