Sat.Feb.11.2017.6.28.PM
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,
4850,Tele Enable,-0.000,-0.072,0.000,0.000,FALSE,84.775,57.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
4900,Tele Enable,-0.000,-0.060,0.000,0.000,FALSE,84.762,57.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
4950,Tele Enable,-0.000,-0.060,0.000,0.000,FALSE,84.762,57.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
5000,Tele Enable,-0.000,-0.060,0.000,0.000,FALSE,84.762,57.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
5050,Tele Enable,-0.000,-0.033,0.000,0.000,FALSE,84.762,57.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
5100,Tele Enable,-0.000,-0.033,0.000,0.000,FALSE,84.762,57.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
5150,Tele Enable,-0.000,-0.027,0.000,0.000,FALSE,84.762,57.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
5200,Tele Enable,-0.000,-0.004,0.000,0.000,FALSE,84.762,57.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
5250,Tele Enable,-0.000,-0.004,0.000,0.000,FALSE,84.762,57.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
5300,Tele Enable,-0.000,-0.002,0.000,0.000,FALSE,84.762,57.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
5350,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,84.762,57.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
5400,Tele Enable,0.009,0.000,0.000,0.000,FALSE,84.762,57.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
5450,Tele Enable,0.056,0.003,0.000,0.000,FALSE,84.762,57.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
5500,Tele Enable,0.126,0.009,0.000,0.000,FALSE,84.762,57.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
5550,Tele Enable,0.155,0.025,0.000,0.000,FALSE,84.762,57.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
5600,Tele Enable,0.223,0.056,0.000,0.000,FALSE,84.762,57.781,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
5650,Tele Enable,0.254,0.109,0.000,0.000,FALSE,84.762,57.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,
5700,Tele Enable,0.254,0.126,0.000,0.000,FALSE,84.736,57.153,1.875,0.000,0.000,2.625,2.375,0.000,0.000,0.000,12.500,
5750,Tele Enable,0.254,0.174,0.000,0.000,FALSE,84.608,56.474,2.250,0.000,0.000,2.625,2.375,0.000,0.000,0.000,12.450,
5800,Tele Enable,0.313,0.223,0.000,0.000,FALSE,84.467,55.974,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,
5850,Tele Enable,0.313,0.223,0.000,0.000,FALSE,84.032,54.987,3.500,0.000,0.000,3.750,2.750,0.000,0.000,0.000,12.300,
5900,Tele Enable,0.368,0.254,0.000,0.000,FALSE,83.378,53.705,3.750,0.000,0.000,4.125,3.375,0.000,1.625,0.000,12.350,
5950,Tele Enable,0.417,0.254,0.000,0.000,FALSE,82.814,52.590,5.125,0.000,0.000,5.250,4.375,0.000,1.500,2.250,12.200,
6000,Tele Enable,0.313,0.295,0.000,0.000,FALSE,81.917,50.693,5.125,0.000,0.000,5.750,4.875,0.000,2.000,2.250,12.100,
6050,Tele Enable,0.295,0.223,0.000,0.000,FALSE,80.725,48.553,5.500,0.000,0.000,5.750,4.875,0.000,2.000,2.625,12.450,
6100,Tele Enable,0.270,0.188,0.000,0.000,FALSE,79.866,47.271,0.000,0.000,0.000,0.000,0.000,0.000,1.625,2.250,12.550,
6150,Tele Enable,0.209,0.174,0.000,0.000,FALSE,78.558,45.502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
6200,Tele Enable,0.155,0.155,0.000,0.000,FALSE,77.636,44.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
6250,Tele Enable,0.155,0.155,0.000,0.000,FALSE,76.661,43.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
6300,Tele Enable,0.109,0.109,0.000,0.000,FALSE,75.995,42.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
6350,Tele Enable,-0.002,0.000,0.000,0.000,FALSE,75.200,41.465,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
6400,Tele Enable,-0.002,0.000,0.000,0.000,FALSE,74.675,41.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
6450,Tele Enable,-0.060,-0.002,0.000,0.000,FALSE,74.482,40.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
6500,Tele Enable,-0.201,-0.010,0.000,0.000,FALSE,74.431,40.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
6550,Tele Enable,-0.278,-0.060,0.000,0.000,FALSE,74.457,40.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
6600,Tele Enable,-0.448,-0.120,0.000,0.000,FALSE,74.508,41.503,2.500,0.000,0.000,2.750,0.000,0.000,0.000,0.000,11.900,
6650,Tele Enable,-0.448,-0.161,0.000,0.000,FALSE,74.547,43.182,11.625,0.000,0.000,10.500,9.250,0.000,0.000,0.000,12.000,
6700,Tele Enable,-0.278,-0.181,0.000,0.000,FALSE,74.611,44.631,11.625,0.000,0.000,7.875,7.000,0.000,0.000,0.000,12.050,
6750,Tele Enable,-0.216,-0.181,0.000,0.000,FALSE,74.905,46.681,8.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
6800,Tele Enable,-0.201,-0.181,0.000,0.000,FALSE,75.482,48.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
6850,Tele Enable,-0.020,-0.072,0.000,0.000,FALSE,75.944,49.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
6900,Tele Enable,-0.000,-0.010,0.000,0.000,FALSE,76.508,49.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
6950,Tele Enable,-0.000,-0.004,0.000,0.000,FALSE,76.815,49.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7000,Tele Enable,-0.000,-0.004,0.000,0.000,FALSE,76.867,49.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
7050,Tele Enable,-0.000,-0.002,0.000,0.000,FALSE,76.854,49.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
7100,Tele Enable,-0.000,-0.002,0.000,0.000,FALSE,76.828,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7150,Tele Enable,-0.000,-0.002,0.000,0.000,FALSE,76.815,49.834,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7200,Tele Enable,-0.004,-0.002,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7250,Tele Enable,-0.008,-0.002,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7300,Tele Enable,-0.008,-0.002,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7350,Tele Enable,-0.008,-0.010,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7400,Tele Enable,-0.010,-0.010,0.000,0.000,FALSE,76.828,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
7450,Tele Enable,-0.010,-0.010,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7500,Tele Enable,-0.010,-0.010,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
7550,Tele Enable,-0.010,-0.010,0.000,0.000,FALSE,76.828,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
7600,Tele Enable,-0.010,-0.010,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,
7650,Tele Enable,-0.010,-0.010,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7700,Tele Enable,-0.010,-0.010,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,
7750,Tele Enable,-0.001,-0.010,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
7800,Tele Enable,-0.000,-0.010,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
7850,Tele Enable,-0.000,-0.010,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,
7900,Tele Enable,0.000,-0.002,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7950,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,
8000,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,
8050,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8100,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8150,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8200,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
8250,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8300,Tele Enable,0.000,0.000,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
8350,Tele Enable,-0.016,0.000,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
8400,Tele Enable,-0.033,0.000,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,
8450,Tele Enable,-0.072,0.005,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8500,Tele Enable,-0.080,0.009,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8550,Tele Enable,-0.120,0.030,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8600,Tele Enable,-0.216,0.045,0.000,0.000,FALSE,76.815,49.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
