
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,
16500,Auto Disable,-0.615,-1.000,1.910,-0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16550,Auto Disable,-0.615,-1.000,1.910,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16600,Auto Disable,-0.615,-1.000,1.900,0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16650,Auto Disable,-0.615,-1.000,1.900,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16700,Auto Disable,-0.615,-1.000,1.900,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16750,Auto Disable,-0.615,-1.000,1.900,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16800,Auto Disable,-0.615,-1.000,1.900,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16850,Auto Disable,-0.615,-1.000,1.900,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16900,Auto Disable,-0.615,-1.000,1.900,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
16950,Auto Disable,-0.615,-1.000,1.900,0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
17000,Auto Disable,-0.615,-1.000,1.900,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
17050,Auto Disable,-0.615,-1.000,1.890,-0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
17100,Auto Disable,-0.615,-1.000,1.890,0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
17150,Auto Disable,-0.615,-1.000,1.890,-0.002,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
17200,Auto Disable,-0.615,-1.000,1.890,-0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
17250,Auto Disable,-0.615,-1.000,1.890,0.002,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
17300,Auto Disable,-0.615,-1.000,1.890,0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
17350,Auto Disable,-0.615,-1.000,1.880,0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
17400,Auto Disable,-0.615,-1.000,1.880,0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
17450,Auto Disable,-0.615,-1.000,1.880,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
17500,Auto Disable,-0.615,-1.000,1.880,0.002,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
17550,Auto Disable,-0.615,-1.000,1.880,-0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
17600,Auto Disable,-0.615,-1.000,1.880,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
17650,Auto Disable,-0.615,-1.000,1.880,-0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
17700,Auto Disable,-0.615,-1.000,1.880,0.002,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
17750,Auto Disable,-0.615,-1.000,1.880,-0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
17800,Auto Disable,-0.615,-1.000,1.880,-0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
17850,Auto Disable,-0.615,-1.000,1.870,-0.004,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.700,12.375,
17900,Auto Disable,-0.615,-1.000,1.870,-0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
17950,Auto Disable,-0.615,-1.000,1.870,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
18000,Auto Disable,-0.615,-1.000,1.870,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
18050,Auto Disable,-0.615,-1.000,1.870,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
18100,Auto Disable,-0.615,-1.000,1.870,0.002,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
18150,Auto Disable,-0.615,-1.000,1.870,-0.003,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
18200,Auto Disable,-0.615,-1.000,1.870,0.003,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
18250,Auto Disable,-0.615,-1.000,1.870,0.002,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
18300,Auto Disable,-0.615,-1.000,1.880,0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
18350,Auto Disable,-0.615,-1.000,1.870,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
18400,Auto Disable,-0.615,-1.000,1.880,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
18450,Tele Disable,-0.615,-1.000,1.870,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
18500,Tele Disable,-0.615,-1.000,1.870,-0.002,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
18550,Tele Disable,-0.615,-1.000,1.880,0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
18600,Tele Disable,-0.615,-1.000,1.880,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.700,12.375,
18650,Tele Disable,-0.615,-1.000,1.870,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
18700,Tele Disable,-0.615,-1.000,1.870,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.700,12.375,
18750,Tele Disable,-0.615,-1.000,1.870,0.002,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.700,12.375,
18800,Tele Disable,-0.615,-1.000,1.870,0.000,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.700,12.375,
18850,Tele Disable,-0.615,-1.000,1.870,0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,12.375,
18900,Tele Disable,-0.615,-1.000,1.870,-0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
18950,Tele Disable,-0.615,-1.000,1.870,-0.001,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.375,
19000,Tele Disable,-0.615,-1.000,1.870,-0.002,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.700,12.375,
19050,Tele Disable,-0.615,-1.000,1.870,-0.003,FALSE,244.840,255.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,0.000,12.650,12.375,
19100,Tele Enable,-0.615,-1.000,1.860,0.243,TRUE,247.224,257.042,6.375,0.000,0.000,7.125,6.250,0.000,25.125,28.375,8.500,8.531,7.050,6.844,
19150,Tele Enable,0.000,-0.000,1.710,-0.260,TRUE,249.775,257.991,8.750,0.000,0.000,8.375,8.000,0.000,25.250,31.375,11.800,14.656,10.200,10.062,
19200,Tele Enable,0.000,-0.000,1.530,1.820,TRUE,250.723,258.657,8.750,0.000,0.000,0.000,0.000,0.000,0.000,31.375,12.050,13.156,11.250,10.875,
19250,Tele Enable,0.000,-0.000,1.160,-0.852,TRUE,251.172,259.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.969,11.400,11.062,
19300,Tele Enable,0.000,-0.000,1.120,1.988,TRUE,251.569,259.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.344,11.400,11.062,
19350,Tele Enable,0.000,-0.000,1.100,-1.972,TRUE,251.710,259.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.188,11.400,11.062,
19400,Tele Enable,0.000,-0.000,1.090,1.979,TRUE,251.825,259.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.094,11.450,11.062,
19450,Tele Enable,0.000,-0.000,1.010,-1.766,TRUE,251.851,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.094,11.400,11.062,
19500,Tele Enable,0.000,-0.000,1.050,-0.830,TRUE,251.813,259.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.094,11.450,11.062,
19550,Tele Enable,0.000,-0.000,1.070,-1.958,TRUE,251.825,259.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.125,11.450,11.125,
19600,Tele Enable,0.000,-0.000,1.050,-1.618,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.094,11.450,11.062,
19650,Tele Enable,0.000,-0.000,1.050,-0.626,TRUE,251.825,259.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.094,11.450,11.062,
19700,Tele Enable,0.000,-0.000,1.030,2.020,TRUE,251.825,259.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.031,11.450,11.062,
19750,Tele Enable,0.000,-0.000,1.050,-0.293,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.031,11.400,11.062,
19800,Tele Enable,0.000,-0.000,1.030,2.019,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.031,11.400,11.062,
19850,Tele Enable,0.000,-0.000,1.060,0.136,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.031,11.400,11.031,
19900,Tele Enable,0.000,-0.000,1.050,-1.939,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.031,11.400,11.031,
19950,Tele Enable,0.000,-0.000,1.020,-1.966,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.031,11.350,11.031,
20000,Tele Enable,0.000,-0.000,1.050,-1.947,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.000,11.400,11.031,
20050,Tele Enable,0.000,-0.000,1.090,2.026,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.000,11.350,11.031,
20100,Tele Enable,0.000,-0.000,1.020,2.028,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.031,11.350,10.969,
20150,Tele Enable,0.000,-0.000,1.090,2.028,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.094,11.350,11.031,
20200,Tele Enable,0.000,-0.000,1.060,-1.961,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.094,11.350,11.031,
20250,Tele Enable,0.000,-0.000,1.080,2.028,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.031,11.350,10.969,
20300,Tele Enable,0.000,-0.000,1.060,-1.970,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.031,11.300,10.969,
20350,Tele Enable,-0.000,-0.010,1.090,2.023,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.000,11.300,10.969,
20400,Tele Enable,-0.000,-0.000,1.060,-1.976,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.031,11.300,10.969,
20450,Tele Enable,-0.000,0.000,1.080,2.013,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,9.000,11.300,10.906,
20500,Tele Enable,-0.000,0.000,1.040,-2.015,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,9.000,11.300,10.906,
20550,Tele Enable,-0.000,0.000,1.070,1.749,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.031,11.300,10.969,
20600,Tele Enable,0.002,0.001,1.040,-0.222,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.031,11.300,10.969,
20650,Tele Enable,0.008,0.030,1.060,0.833,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.125,11.300,10.969,
20700,Tele Enable,0.056,0.188,1.060,-2.015,TRUE,251.825,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,9.000,11.300,10.906,
20750,Tele Enable,0.109,0.437,1.050,0.647,TRUE,251.813,259.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,8.875,11.050,10.656,
20800,Tele Enable,0.194,0.583,1.180,-2.019,TRUE,251.454,259.670,0.000,0.000,0.000,0.000,0.000,0.000,4.625,5.500,11.000,7.812,10.300,9.906,
20850,Tele Enable,0.254,0.583,1.730,1.049,TRUE,250.057,259.593,0.000,0.000,0.000,0.000,0.000,0.000,15.375,18.625,10.650,7.562,10.000,9.656,
20900,Tele Enable,0.330,0.608,3.640,-0.533,TRUE,248.724,259.388,0.000,0.000,0.000,2.500,2.500,0.000,14.000,17.500,10.650,7.969,9.900,9.594,
20950,Tele Enable,0.358,0.608,5.160,2.014,TRUE,246.519,258.683,2.125,0.000,0.000,2.500,3.125,0.000,12.875,17.500,10.550,8.188,9.950,9.594,
21000,Tele Enable,0.397,0.608,6.650,2.132,TRUE,244.763,257.939,3.000,0.000,0.000,3.250,3.125,0.000,12.875,17.125,10.650,8.438,9.950,9.594,
21050,Tele Enable,0.427,0.608,8.930,2.089,TRUE,242.046,256.453,3.000,0.000,0.000,3.750,3.625,0.000,10.375,15.250,10.600,8.312,9.950,9.656,
21100,Tele Enable,0.469,0.491,10.310,0.309,TRUE,240.097,255.196,3.000,0.000,0.000,4.625,4.250,0.000,8.875,12.750,10.650,8.531,10.200,9.844,
21150,Tele Enable,0.525,0.469,12.060,1.234,TRUE,237.201,252.902,4.875,0.000,0.000,5.375,4.875,0.000,4.125,12.750,11.050,9.000,10.250,9.906,
21200,Tele Enable,0.608,0.469,13.070,-2.051,TRUE,235.291,251.031,4.875,0.000,0.000,5.375,4.875,0.000,4.125,4.375,10.850,8.500,10.150,9.781,
21250,Tele Enable,0.697,0.469,13.140,0.787,TRUE,232.471,247.711,7.625,0.000,0.000,8.375,7.625,0.000,2.625,4.375,10.800,8.188,9.900,9.500,
21300,Tele Enable,0.697,0.469,12.650,-0.570,TRUE,230.612,245.212,10.000,0.000,0.000,10.625,10.250,0.000,2.625,4.125,10.600,8.062,9.950,9.594,
21350,Tele Enable,0.737,0.548,11.210,-0.428,TRUE,227.626,240.841,10.000,0.000,0.000,10.750,9.750,0.000,2.625,3.875,10.600,8.406,9.950,9.531,
21400,Tele Enable,0.737,0.548,9.910,2.295,TRUE,225.716,238.021,8.500,0.000,0.000,11.000,9.875,0.000,4.125,6.125,10.450,8.156,9.850,9.500,
21450,Tele Enable,0.737,0.583,7.650,-0.883,TRUE,222.499,233.253,8.500,0.000,0.000,11.000,9.875,0.000,4.875,6.125,10.550,8.156,9.800,9.500,
21500,Tele Enable,0.583,0.608,7.010,2.116,TRUE,218.897,228.305,7.250,0.000,0.000,10.375,4.625,0.000,5.750,7.250,10.650,8.500,10.200,9.844,
21550,Tele Enable,0.548,0.684,4.410,-0.933,TRUE,216.372,225.344,7.250,0.000,0.000,6.125,4.625,0.000,5.750,8.625,11.000,9.094,10.500,10.094,
21600,Tele Enable,0.548,0.710,3.520,-2.168,TRUE,212.258,221.038,3.625,0.000,0.000,6.125,4.625,0.000,5.750,8.625,11.000,8.750,10.300,9.938,
21650,Tele Enable,0.525,0.778,2.940,-0.768,TRUE,209.348,218.269,0.000,0.000,0.000,3.000,2.375,0.000,7.375,10.750,11.000,8.500,10.150,9.781,
21700,Tele Enable,0.525,0.778,3.200,1.667,TRUE,204.465,214.078,0.000,0.000,0.000,2.625,0.000,0.000,10.750,10.750,10.650,8.344,10.000,9.656,
21750,Tele Enable,0.525,0.820,4.240,1.200,TRUE,201.286,211.489,0.000,0.000,0.000,2.625,0.000,0.000,10.000,14.500,10.700,8.406,10.100,9.750,
21800,Tele Enable,0.525,0.820,5.290,-0.049,TRUE,196.082,207.464,0.000,0.000,0.000,2.625,0.000,0.000,10.000,15.375,10.600,8.406,10.000,9.656,
21850,Tele Enable,0.525,0.820,7.310,-0.762,TRUE,192.506,204.836,0.000,0.000,0.000,2.625,0.000,0.000,10.000,15.375,10.650,8.406,10.050,9.688,
21900,Tele Enable,0.525,0.820,8.870,0.330,TRUE,187.007,200.876,0.000,0.000,0.000,2.750,0.000,0.000,10.000,14.500,10.750,8.500,10.100,9.750,
21950,Tele Enable,0.525,0.820,11.360,-0.500,TRUE,182.919,198.107,0.000,0.000,0.000,2.750,0.000,0.000,8.625,12.500,10.800,8.844,10.300,9.938,
22000,Tele Enable,0.608,0.820,13.480,0.462,TRUE,177.484,194.211,0.000,0.000,0.000,2.750,0.000,0.000,10.375,15.000,10.800,8.531,10.200,9.844,
22050,Tele Enable,0.671,0.820,15.200,1.861,TRUE,173.639,191.468,0.000,0.000,0.000,2.750,4.250,0.000,8.000,15.000,10.500,8.438,10.100,9.750,
22100,Tele Enable,0.697,0.684,17.580,-1.254,TRUE,167.922,187.007,3.375,0.000,0.000,6.125,4.250,0.000,8.000,12.000,10.500,8.250,9.900,9.531,
22150,Tele Enable,0.737,0.684,18.740,-1.117,TRUE,162.462,182.355,5.375,0.000,0.000,8.875,6.250,0.000,6.250,10.375,10.800,8.531,10.150,9.844,
22200,Tele Enable,0.764,0.645,19.960,0.631,TRUE,158.886,178.830,6.750,0.000,0.000,9.125,7.625,0.000,2.875,4.500,10.800,8.750,10.100,9.750,
22250,Tele Enable,0.792,0.645,20.200,2.002,TRUE,153.836,173.510,6.750,0.000,0.000,9.625,7.875,0.000,3.000,4.500,10.750,8.500,10.050,9.688,
22300,Tele Enable,0.792,0.608,19.860,1.965,TRUE,150.580,169.870,6.375,0.000,0.000,9.625,8.250,0.000,2.250,4.000,10.650,8.500,10.000,9.656,
22350,Tele Enable,0.863,0.608,19.210,0.455,TRUE,145.812,164.102,6.875,0.000,0.000,10.375,8.250,0.000,2.250,3.375,10.700,8.406,10.000,9.688,
22400,Tele Enable,0.863,0.548,17.800,-2.340,TRUE,142.646,160.052,7.125,0.000,0.000,11.500,9.375,0.000,1.875,2.750,10.600,8.188,9.900,9.531,
22450,Tele Enable,0.893,0.548,16.490,-1.506,TRUE,138.070,153.836,7.750,0.000,0.000,12.250,9.750,0.000,0.000,0.000,10.600,8.438,9.900,9.531,
22500,Tele Enable,0.938,0.491,13.870,0.715,TRUE,135.084,149.555,7.750,0.000,0.000,12.250,10.625,0.000,0.000,0.000,10.300,8.344,10.000,9.656,
22550,Tele Enable,0.938,0.491,10.630,-1.845,TRUE,130.828,142.889,7.875,0.000,0.000,13.000,11.125,0.000,0.000,0.000,10.400,8.062,9.800,9.500,
22600,Tele Enable,0.938,0.491,8.010,0.861,TRUE,127.931,138.198,9.750,0.000,0.000,13.875,11.125,0.000,0.000,0.000,10.550,8.250,9.900,9.531,
22650,Tele Enable,0.764,0.491,3.620,0.224,TRUE,123.958,131.302,9.250,0.000,0.000,13.000,10.625,0.000,0.000,0.000,10.500,8.531,9.850,9.500,
22700,Tele Enable,0.737,0.583,0.380,-0.898,TRUE,121.318,126.714,9.250,0.000,0.000,6.500,4.500,0.000,0.000,0.000,11.350,9.188,10.650,10.250,
22750,Tele Enable,0.548,0.684,-4.540,1.143,TRUE,117.216,119.959,3.875,0.000,0.000,3.625,2.375,0.000,4.000,0.000,11.300,9.125,10.750,10.406,
22800,Tele Enable,0.502,0.849,-7.630,1.247,TRUE,112.807,113.794,0.000,0.000,0.000,3.625,2.375,0.000,4.000,5.875,10.900,8.688,10.250,9.906,
22850,Tele Enable,0.469,0.969,-10.110,-0.894,TRUE,109.474,110.064,0.000,0.000,0.000,0.000,0.000,0.000,18.500,16.000,10.600,7.906,9.900,9.594,
22900,Tele Enable,0.427,1.000,-11.960,-0.660,TRUE,103.796,104.963,0.000,0.000,0.000,0.000,0.000,0.000,18.500,26.000,10.200,7.812,9.600,9.250,
22950,Tele Enable,0.397,1.000,-11.560,-0.725,TRUE,99.861,101.861,0.000,0.000,0.000,0.000,0.000,0.000,20.375,27.625,10.400,8.000,9.700,9.375,
23000,Tele Enable,0.397,1.000,-9.160,0.724,TRUE,93.375,97.464,0.000,0.000,0.000,0.000,0.000,0.000,17.750,23.750,10.500,8.406,9.850,9.500,
23050,Tele Enable,0.397,1.000,-6.770,0.988,TRUE,89.043,94.734,0.000,0.000,0.000,0.000,0.000,0.000,15.875,23.750,10.550,8.344,9.950,9.594,
23100,Tele Enable,0.397,1.000,-2.230,-0.875,TRUE,82.147,90.825,0.000,0.000,0.000,0.000,0.000,0.000,14.375,21.375,10.650,8.500,10.000,9.656,
23150,Tele Enable,0.397,1.000,1.200,-0.565,TRUE,77.379,88.287,0.000,0.000,0.000,0.000,0.000,0.000,14.375,19.625,10.700,8.500,10.050,9.688,
23200,Tele Enable,0.397,1.000,4.900,-0.972,TRUE,70.022,84.531,0.000,0.000,0.000,0.000,0.000,0.000,13.875,19.625,10.700,8.500,10.050,9.688,
23250,Tele Enable,0.397,1.000,8.910,1.511,TRUE,65.497,82.301,0.000,0.000,0.000,0.000,0.000,0.000,13.625,18.750,10.750,8.500,10.050,9.688,
23300,Tele Enable,0.502,0.820,17.470,1.873,TRUE,58.115,78.892,0.000,0.000,0.000,0.000,0.000,0.000,10.375,18.125,10.700,8.438,10.100,9.750,
23350,Tele Enable,0.548,0.608,22.080,-1.192,TRUE,51.155,75.598,0.000,0.000,0.000,2.625,0.000,0.000,10.375,14.625,11.500,9.094,10.500,10.156,
23400,Tele Enable,0.737,0.469,28.850,-1.378,TRUE,46.592,73.021,0.000,0.000,0.000,4.750,3.625,0.000,1.875,2.625,10.950,9.375,10.500,10.156,
23450,Tele Enable,0.764,0.417,32.690,-2.016,TRUE,40.811,68.727,3.000,0.000,0.000,11.125,9.500,0.000,0.000,0.000,10.600,8.250,10.200,9.844,
23500,Tele Enable,1.000,0.209,36.220,0.237,TRUE,37.376,65.536,10.000,0.000,0.000,11.125,9.500,0.000,0.000,0.000,10.800,8.344,9.950,9.531,
23550,Tele Enable,1.000,0.085,36.780,1.564,TRUE,33.159,59.806,13.875,0.000,0.000,17.500,19.500,0.000,0.000,0.000,9.800,7.312,9.250,8.938,
23600,Tele Enable,1.000,0.076,35.090,1.137,TRUE,30.826,55.372,19.125,0.000,0.000,22.625,19.500,0.000,0.000,0.000,10.000,7.656,9.350,9.031,
23650,Tele Enable,1.000,0.000,29.790,-0.548,TRUE,28.314,48.604,15.500,0.000,0.000,19.250,15.875,0.000,0.000,0.000,10.200,8.062,9.550,9.188,
23700,Tele Enable,1.000,0.000,27.410,-1.340,TRUE,26.994,43.733,15.500,0.000,0.000,16.875,13.750,0.000,0.000,0.000,10.250,8.156,9.600,9.281,
23750,Tele Enable,0.764,0.000,15.570,0.780,TRUE,25.571,36.427,13.125,0.000,0.000,13.125,10.375,0.000,0.000,0.000,11.050,8.094,9.750,9.375,
23800,Tele Enable,0.502,0.000,8.450,-0.307,TRUE,24.674,29.339,9.500,0.000,0.000,13.125,10.375,0.000,0.000,0.000,11.400,9.281,10.600,10.250,
23850,Tele Enable,0.094,0.000,-2.810,-0.328,TRUE,24.302,24.956,1.750,0.000,0.000,3.500,2.375,0.000,0.000,0.000,12.300,10.031,11.200,10.812,
23900,Tele Enable,0.016,0.000,-10.310,-0.422,TRUE,24.071,20.854,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,9.344,11.200,10.875,
23950,Tele Enable,0.000,0.018,-18.930,-1.920,TRUE,24.058,19.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,8.844,11.200,10.875,
24000,Tele Enable,0.000,0.056,-22.860,1.385,TRUE,24.007,17.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.000,11.250,10.875,
24050,Tele Enable,0.000,0.209,-26.140,-0.791,TRUE,23.802,16.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,8.938,11.200,10.812,
24100,Tele Enable,0.000,0.313,-27.470,0.120,TRUE,23.366,15.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,8.781,11.050,10.719,
24150,Tele Enable,0.000,0.583,-27.430,-0.942,TRUE,22.815,15.240,0.000,0.000,0.000,0.000,0.000,0.000,6.250,8.625,11.050,8.000,10.350,10.000,
