Sat.Feb.11.2017.6.23.PM
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,
4850,Tele Enable,-0.254,0.000,0.000,0.000,FALSE,-54.244,13.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
4900,Tele Enable,-0.254,-0.000,0.000,0.000,FALSE,-54.013,14.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
4950,Tele Enable,-0.254,-0.004,0.000,0.000,FALSE,-53.667,15.791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
5000,Tele Enable,-0.254,-0.010,0.000,0.000,FALSE,-53.346,16.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
5050,Tele Enable,-0.254,-0.060,0.000,0.000,FALSE,-53.141,17.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
5100,Tele Enable,-0.321,-0.060,0.000,0.000,FALSE,-52.898,18.547,0.000,0.000,0.000,2.750,2.500,0.000,0.000,0.000,12.450,
5150,Tele Enable,-0.387,-0.060,0.000,0.000,FALSE,-52.834,19.521,1.875,0.000,0.000,2.750,2.500,0.000,0.000,0.000,12.250,
5200,Tele Enable,-0.387,-0.072,0.000,0.000,FALSE,-52.834,21.341,4.750,0.000,0.000,4.875,5.000,0.000,0.000,0.000,12.300,
5250,Tele Enable,-0.387,-0.161,0.000,0.000,FALSE,-52.834,22.777,4.750,0.000,0.000,5.000,4.375,0.000,0.000,0.000,12.300,
5300,Tele Enable,-0.295,-0.216,0.000,0.000,FALSE,-52.821,25.109,3.875,0.000,0.000,4.125,3.500,0.000,0.000,0.000,12.400,
5350,Tele Enable,-0.278,-0.238,0.000,0.000,FALSE,-52.565,27.365,2.250,0.000,0.000,3.250,2.375,0.000,0.000,0.000,12.400,
5400,Tele Enable,-0.278,-0.238,0.000,0.000,FALSE,-52.193,28.596,2.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
5450,Tele Enable,-0.278,-0.238,0.000,0.000,FALSE,-51.347,30.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
5500,Tele Enable,-0.254,-0.238,0.000,0.000,FALSE,-50.680,31.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
5550,Tele Enable,-0.254,-0.238,0.000,0.000,FALSE,-49.565,32.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
5600,Tele Enable,-0.254,-0.238,0.000,0.000,FALSE,-48.386,34.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
5650,Tele Enable,-0.238,-0.238,0.000,0.000,FALSE,-47.604,34.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
5700,Tele Enable,-0.238,-0.238,0.000,0.000,FALSE,-46.399,36.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
5750,Tele Enable,-0.238,-0.238,0.000,0.000,FALSE,-45.630,37.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
5800,Tele Enable,-0.238,-0.254,0.000,0.000,FALSE,-44.438,38.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
5850,Tele Enable,-0.238,-0.254,0.000,0.000,FALSE,-43.682,39.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
5900,Tele Enable,-0.238,-0.254,0.000,0.000,FALSE,-42.541,40.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
5950,Tele Enable,-0.238,-0.254,0.000,0.000,FALSE,-41.311,41.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
6000,Tele Enable,-0.238,-0.254,0.000,0.000,FALSE,-40.593,42.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
6050,Tele Enable,-0.238,-0.254,0.000,0.000,FALSE,-39.439,43.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
6100,Tele Enable,-0.238,-0.278,0.000,0.000,FALSE,-38.645,44.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
6150,Tele Enable,-0.238,-0.278,0.000,0.000,FALSE,-37.440,45.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.550,
6200,Tele Enable,-0.238,-0.278,0.000,0.000,FALSE,-36.184,46.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.550,
6250,Tele Enable,-0.238,-0.278,0.000,0.000,FALSE,-35.363,47.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.550,
6300,Tele Enable,-0.238,-0.278,0.000,0.000,FALSE,-34.146,48.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.550,
6350,Tele Enable,-0.238,-0.278,0.000,0.000,FALSE,-33.287,49.488,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.600,
6400,Tele Enable,-0.238,-0.278,0.000,0.000,FALSE,-32.005,50.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.550,
6450,Tele Enable,-0.238,-0.278,0.000,0.000,FALSE,-30.711,51.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.550,
6500,Tele Enable,-0.238,-0.278,0.000,0.000,FALSE,-29.865,52.808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.125,12.550,
6550,Tele Enable,-0.201,-0.278,0.000,0.000,FALSE,-28.570,54.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.600,
6600,Tele Enable,-0.161,-0.278,0.000,0.000,FALSE,-27.724,54.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.600,
6650,Tele Enable,-0.149,-0.278,0.000,0.000,FALSE,-26.571,55.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.600,
6700,Tele Enable,-0.104,-0.278,0.000,0.000,FALSE,-25.750,56.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.600,
6750,Tele Enable,-0.080,-0.278,0.000,0.000,FALSE,-24.481,57.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.600,
6800,Tele Enable,-0.080,-0.278,0.000,0.000,FALSE,-23.353,57.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.600,
6850,Tele Enable,-0.072,-0.295,0.000,0.000,FALSE,-22.674,58.025,0.000,0.000,0.000,0.000,0.000,0.000,1.625,2.625,12.600,
6900,Tele Enable,-0.072,-0.295,0.000,0.000,FALSE,-21.674,58.512,0.000,0.000,0.000,0.000,0.000,0.000,2.125,3.250,12.500,
6950,Tele Enable,-0.120,-0.295,0.000,0.000,FALSE,-20.726,58.973,0.000,0.000,0.000,0.000,0.000,0.000,2.375,3.750,12.500,
7000,Tele Enable,-0.131,-0.295,0.000,0.000,FALSE,-20.072,59.307,0.000,0.000,0.000,0.000,0.000,0.000,2.250,3.750,12.500,
7050,Tele Enable,-0.181,-0.216,0.000,0.000,FALSE,-19.085,59.832,0.000,0.000,0.000,0.000,0.000,0.000,1.500,3.750,12.600,
7100,Tele Enable,-0.181,-0.216,0.000,0.000,FALSE,-18.278,60.204,0.000,0.000,0.000,0.000,0.000,0.000,1.500,2.375,12.600,
7150,Tele Enable,-0.201,-0.161,0.000,0.000,FALSE,-17.842,60.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.375,12.650,
7200,Tele Enable,-0.216,-0.120,0.000,0.000,FALSE,-17.329,61.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7250,Tele Enable,-0.216,-0.120,0.000,0.000,FALSE,-17.047,61.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7300,Tele Enable,-0.216,-0.080,0.000,0.000,FALSE,-16.727,62.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7350,Tele Enable,-0.216,-0.072,0.000,0.000,FALSE,-16.483,63.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
7400,Tele Enable,-0.238,-0.072,0.000,0.000,FALSE,-16.355,63.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
7450,Tele Enable,-0.238,-0.072,0.000,0.000,FALSE,-16.227,64.421,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
7500,Tele Enable,-0.238,-0.131,0.000,0.000,FALSE,-16.150,64.895,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
7550,Tele Enable,-0.104,-0.161,0.000,0.000,FALSE,-15.996,65.626,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
7600,Tele Enable,-0.094,-0.161,0.000,0.000,FALSE,-15.855,65.972,1.500,0.000,2.250,0.000,0.000,0.000,0.000,0.000,12.700,
7650,Tele Enable,-0.072,-0.181,0.000,0.000,FALSE,-15.560,66.202,0.000,0.000,2.250,0.000,0.000,0.000,0.000,0.000,12.600,
7700,Tele Enable,-0.072,-0.181,0.000,0.000,FALSE,-15.317,66.202,0.000,0.000,17.375,0.000,0.000,0.000,0.000,0.000,12.200,
7750,Tele Enable,-0.072,-0.201,0.000,0.000,FALSE,-15.240,66.202,0.000,0.000,12.625,0.000,0.000,0.000,0.000,0.000,12.350,
7800,Tele Enable,-0.072,-0.201,0.000,0.000,FALSE,-15.189,66.202,0.000,0.000,12.625,0.000,0.000,0.000,0.000,0.000,12.400,
7850,Tele Enable,-0.072,-0.201,0.000,0.000,FALSE,-15.150,66.202,0.000,0.000,2.375,0.000,0.000,0.000,1.500,0.000,12.550,
7900,Tele Enable,-0.120,-0.201,0.000,0.000,FALSE,-15.099,66.202,0.000,0.000,2.375,0.000,0.000,0.000,1.500,0.000,12.600,
7950,Tele Enable,-0.120,-0.201,0.000,0.000,FALSE,-15.099,66.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
8000,Tele Enable,-0.080,-0.201,0.000,0.000,FALSE,-15.099,66.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,12.600,
8050,Tele Enable,-0.080,-0.201,0.000,0.000,FALSE,-15.099,66.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.125,12.600,
8100,Tele Enable,-0.072,-0.201,0.000,0.000,FALSE,-15.099,66.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.125,12.600,
8150,Tele Enable,-0.060,-0.216,0.000,0.000,FALSE,-15.099,66.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,12.650,
8200,Tele Enable,-0.060,-0.216,0.000,0.000,FALSE,-15.086,66.202,0.000,0.000,0.000,0.000,0.000,0.000,1.500,2.125,12.600,
8250,Tele Enable,-0.060,-0.216,0.000,0.000,FALSE,-15.086,66.202,0.000,0.000,0.000,0.000,0.000,0.000,1.500,2.250,12.600,
8300,Tele Enable,-0.060,-0.238,0.000,0.000,FALSE,-15.061,66.215,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.625,12.600,
8350,Tele Enable,-0.060,-0.238,0.000,0.000,FALSE,-14.996,66.215,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.625,12.550,
8400,Tele Enable,-0.060,-0.238,0.000,0.000,FALSE,-14.855,66.228,0.000,0.000,0.000,0.000,0.000,0.000,2.125,3.125,12.600,
8450,Tele Enable,-0.060,-0.278,0.000,0.000,FALSE,-14.727,66.266,0.000,0.000,0.000,0.000,0.000,0.000,2.125,3.125,12.500,
8500,Tele Enable,-0.104,-0.321,0.000,0.000,FALSE,-14.433,66.279,0.000,0.000,10.625,0.000,0.000,0.000,3.375,4.750,11.950,
8550,Tele Enable,-0.104,-0.254,0.000,0.000,FALSE,-13.971,66.279,0.000,0.000,16.875,0.000,0.000,0.000,3.375,5.500,12.250,
