2017-02-21T22.16
Match: 0,Battery: 
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
3050,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
3100,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.003,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
3150,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,-0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
3200,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.003,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,
3250,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
3300,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
3350,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.150,
3400,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,
3450,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,
3500,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
